"","Source","Site_name","Site","Core","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","Season","U_depth_m","L_depth_m","Method","SOM_perc","BD_reported_g_cm3","DOI"
"99","Ford et al 2016","HF AH 11","AH",11,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.23,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"100","Ford et al 2016","HF AH 12","AH",12,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",19.65,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"101","Ford et al 2016","HF AH 12","AH",12,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",19.04,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"102","Ford et al 2016","HF AH 12","AH",12,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",14.6,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"103","Ford et al 2016","HF AH 13","AH",13,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.76,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"104","Ford et al 2016","HF AH 13","AH",13,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",11.34,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"105","Ford et al 2016","HF AH 13","AH",13,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",9.75,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"106","Ford et al 2016","HF AH 14","AH",14,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",8.74,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"107","Ford et al 2016","HF AH 14","AH",14,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",5.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"108","Ford et al 2016","HF AH 14","AH",14,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",5.15,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"109","Ford et al 2016","HF AH 15","AH",15,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",12.57,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"110","Ford et al 2016","HF AH 15","AH",15,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",16.05,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"111","Ford et al 2016","HF AH 15","AH",15,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.55,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"112","Ford et al 2016","HF AH 16","AH",16,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",15.24,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"113","Ford et al 2016","HF AH 16","AH",16,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",10.49,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"114","Ford et al 2016","HF AH 16","AH",16,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",14.7,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"115","Ford et al 2016","HF AH 17","AH",17,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",15.18,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"116","Ford et al 2016","HF AH 17","AH",17,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",13.62,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"117","Ford et al 2016","HF AH 17","AH",17,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",11.6,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"118","Ford et al 2016","HF AH 18","AH",18,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",11.55,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"119","Ford et al 2016","HF AH 18","AH",18,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",12.09,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"120","Ford et al 2016","HF AH 18","AH",18,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",10.35,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"121","Ford et al 2016","HF AH 19","AH",19,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",10.63,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"122","Ford et al 2016","HF AH 19","AH",19,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",12.2,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"123","Ford et al 2016","HF AH 19","AH",19,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",14.48,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"124","Ford et al 2016","HF AH 20","AH",20,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",17.73,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"125","Ford et al 2016","HF AH 20","AH",20,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",19.23,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"126","Ford et al 2016","HF AH 20","AH",20,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",14.69,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"127","Ford et al 2016","HF AH 21","AH",21,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",15.19,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"128","Ford et al 2016","HF AH 21","AH",21,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",12.2,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"129","Ford et al 2016","HF AH 21","AH",21,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",11.5,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"130","Ford et al 2016","HF AH 22","AH",22,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",12.59,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"131","Ford et al 2016","HF AH 22","AH",22,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",12.89,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"132","Ford et al 2016","HF AH 22","AH",22,"Saltmarsh",51.7833333333333,0.866666666666667,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",8.94,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"133","Ford et al 2016","HF CS 1","CS",1,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.01,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"134","Ford et al 2016","HF CS 1","CS",1,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.85,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"135","Ford et al 2016","HF CS 1","CS",1,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.83,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"136","Ford et al 2016","HF CS 2","CS",2,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.97,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"137","Ford et al 2016","HF CS 2","CS",2,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",3.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"138","Ford et al 2016","HF CS 2","CS",2,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.76,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"139","Ford et al 2016","HF CS 3","CS",3,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.97,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"140","Ford et al 2016","HF CS 3","CS",3,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",2.72,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"141","Ford et al 2016","HF CS 3","CS",3,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",4.77,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"142","Ford et al 2016","HF CS 4","CS",4,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",5.92,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"143","Ford et al 2016","HF CS 4","CS",4,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",3.05,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"144","Ford et al 2016","HF CS 4","CS",4,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",4.49,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"145","Ford et al 2016","HF CS 5","CS",5,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",2.33,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"146","Ford et al 2016","HF CS 5","CS",5,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.55,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"147","Ford et al 2016","HF CS 5","CS",5,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"148","Ford et al 2016","HF CS 6","CS",6,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",2.9,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"149","Ford et al 2016","HF CS 6","CS",6,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.9,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"150","Ford et al 2016","HF CS 6","CS",6,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.83,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"151","Ford et al 2016","HF CS 7","CS",7,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",2.81,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"152","Ford et al 2016","HF CS 7","CS",7,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.68,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"153","Ford et al 2016","HF CS 7","CS",7,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.43,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"154","Ford et al 2016","HF CS 8","CS",8,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.54,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"155","Ford et al 2016","HF CS 8","CS",8,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.85,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"156","Ford et al 2016","HF CS 8","CS",8,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.2,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"157","Ford et al 2016","HF CS 9","CS",9,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.75,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"158","Ford et al 2016","HF CS 9","CS",9,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",2.07,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"159","Ford et al 2016","HF CS 9","CS",9,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.56,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"160","Ford et al 2016","HF CS 10","CS",10,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"161","Ford et al 2016","HF CS 10","CS",10,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",3.17,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"162","Ford et al 2016","HF CS 10","CS",10,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.16,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"163","Ford et al 2016","HF CS 11","CS",11,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",0.8,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"164","Ford et al 2016","HF CS 11","CS",11,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",0.6,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"165","Ford et al 2016","HF CS 11","CS",11,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.55,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"166","Ford et al 2016","HF CS 12","CS",12,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.25,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"167","Ford et al 2016","HF CS 12","CS",12,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.25,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"168","Ford et al 2016","HF CS 12","CS",12,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.94,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"169","Ford et al 2016","HF CS 13","CS",13,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",5.32,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"170","Ford et al 2016","HF CS 13","CS",13,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.32,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"171","Ford et al 2016","HF CS 13","CS",13,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.77,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"172","Ford et al 2016","HF CS 14","CS",14,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.28,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"173","Ford et al 2016","HF CS 14","CS",14,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",0.96,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"174","Ford et al 2016","HF CS 14","CS",14,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.47,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"175","Ford et al 2016","HF CS 15","CS",15,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.54,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"176","Ford et al 2016","HF CS 15","CS",15,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",0.74,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"177","Ford et al 2016","HF CS 15","CS",15,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.55,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"178","Ford et al 2016","HF CS 16","CS",16,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",2.29,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"179","Ford et al 2016","HF CS 16","CS",16,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.95,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"180","Ford et al 2016","HF CS 16","CS",16,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.52,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"181","Ford et al 2016","HF CS 17","CS",17,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",17.81,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"182","Ford et al 2016","HF CS 17","CS",17,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",10.58,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"183","Ford et al 2016","HF CS 17","CS",17,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",6.97,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"184","Ford et al 2016","HF CS 18","CS",18,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",4.8,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"185","Ford et al 2016","HF CS 18","CS",18,"Saltmarsh",54.1666666666667,-3,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",7.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
