"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"791","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",1.45,0.57
"792","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",1.43,0.96
"793","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",1.54,1.17
"794","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.13,0.79
"795","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",1.91,0.95
"796","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",1.95,0.69
"797","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",1.94,0.81
"798","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",1.64,0.85
"799","Smeaton unpublished Essex","CS OR-N-7","Orplands","OR-N-7","Salt marsh","Natural","Basal Clay",51.717618,0.857084,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",1.5,0.8
"800","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Humified Peat - Silt Rich",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0,0.01,"EA",4.6,0.37
"801","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Humified Peat - Silt Rich",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",4.06,0.25
"802","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",3.97,0.34
"803","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",3.96,0.45
"804","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",3.66,0.36
"805","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",3.92,0.42
"806","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",3.98,0.45
"807","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",3.74,0.4
"808","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt with Organics ",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",4.71,0.43
"809","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",3.68,0.73
"810","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.37,0.64
"811","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.39,0.89
"812","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",3.5,0.64
"813","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",3.69,0.8
"814","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",3.64,0.71
"815","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",3.57,1.16
"816","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",3.41,0.88
"817","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.36,1.18
"818","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",4.06,1.04
"819","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",3.05,0.9
"820","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",3.1,0.68
"821","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",3.61,1.13
"822","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",4.1,1
"823","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",3.12,1
"824","Smeaton unpublished Essex","CS OR-MR-13","Orplands","OR-MR-13","Salt marsh","Managed Realignment","Anoxic Silt",51.71974493,0.86550284,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",2.79,1.09
"825","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.36,0.47
"826","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",4.74,0.61
"827","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",5.58,0.86
"828","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",4.76,0.8
"829","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",3.75,0.79
"830","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",3.91,0.78
"831","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",4.53,0.78
"832","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",4.29,0.81
"833","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",4.31,0.77
"834","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Humified Peat - Silt Rich",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",5.54,0.73
"835","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",3.47,0.87
"836","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.83,0.75
"837","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",4.16,0.87
"838","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",3.45,1.02
"839","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",3.84,0.61
"840","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",3.9,0.87
"841","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",3.98,0.73
"842","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.62,0.74
"843","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",3.68,0.68
"844","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",2.97,0.95
"845","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",3.33,0.76
"846","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",2.17,1.23
"847","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",1.61,1.49
"848","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",1.8,1.4
"849","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",1.73,1.55
"850","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",1.81,1.54
"851","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",1.7,1.19
"852","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",1.64,1.27
"853","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",1.48,1.3
"854","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",1.2,1.55
"855","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",1.23,1.45
"856","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",1.19,1.09
"857","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",0.82,1.43
"858","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",0.9,1.44
"859","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",0.84,1.42
"860","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",0.86,1.69
"861","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",0.92,1.63
"862","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",0.79,1.69
"863","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",0.74,1.69
"864","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",0.84,1.41
"865","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.31,0.49
"866","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",4.33,0.62
"867","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",3.61,0.64
"868","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",4.2,0.63
"869","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",2.97,0.7
"870","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",2.87,0.5
"871","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",1.96,1.03
"872","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",2.67,0.59
"873","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",2.87,0.76
"874","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",2.3,0.63
"875","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",2.02,0.86
"876","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",2.48,0.76
"877","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",2.66,0.83
"878","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",2.17,0.93
"879","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",1.97,1.18
"880","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",3,0.82
"881","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",1.98,1.14
"882","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",2.15,0.95
"883","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",1.47,1.34
"884","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",1.62,1.64
"885","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",1.74,1.28
"886","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",1.94,1.63
"887","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",1.97,1.1
"888","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",2.05,1.66
"889","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",2.12,1.9
"890","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",2.08,1.51
"891","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",1.75,1.38
"892","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",1.92,0.94
"893","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0,0.01,"EA",8.16,0.39
"894","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",6.67,0.33
"895","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",5.15,0.42
"896","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",5.96,0.57
"897","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",5.1,0.42
"898","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",6.27,0.6
"899","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",6.74,0.52
"900","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",5.4,0.39
"901","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",6.39,0.53
"902","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",5.23,0.41
"903","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",7.13,0.36
"904","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",7.03,0.53
"905","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",7.19,0.49
"906","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",6.97,0.32
"907","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",8.01,0.46
"908","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",6.48,0.41
"909","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",2.74,0.72
"910","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",1.89,0.78
"911","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",1.69,0.93
"912","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",1.53,0.83
"913","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",1.34,0.9
"914","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",1.42,0.76
